,path,file,prerequisite
2053,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Charcoal March of Spiders Style\Pattern Spider Touch.md,Pattern Spider Touch,Water Spider Bite
2054,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Charcoal March of Spiders Style\Thumbnail Spider March.md,Thumbnail Spider March,Jumping Spider Strike
2055,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Charcoal March of Spiders Style\Unnatural Many-Step Stride.md,Unnatural Many-Step Stride,Rain of Unseen Threads
2056,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Charcoal March of Spiders Style\Water Spider Bite.md,Water Spider Bite,Charcoal March of Spiders Form
2057,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Citrine Poxes of Contagion Form.md,Citrine Poxes of Contagion Form,Spirit-and-Body Purification Touch
2058,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Citrine Poxes of Contagion Form.md,Citrine Poxes of Contagion Form,Spiritual Decay
2059,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Essence-Shattering Typhoon.md,Essence-Shattering Typhoon,Flare of Invulnerability
2060,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Essence-Shattering Typhoon.md,Essence-Shattering Typhoon,Gentle Touch of the Wicked Hand
2061,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Essence-Shattering Typhoon.md,Essence-Shattering Typhoon,Inner Dragon Unbinding
2062,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Flare of Invulnerability.md,Flare of Invulnerability,Glorious Citrine Protection
2063,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Gentle Touch of the Wicked Hand.md,Gentle Touch of the Wicked Hand,Citrine Poxes of Contagion Form
2064,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Glorious Citrine Protection.md,Glorious Citrine Protection,Spiritual Perfection
2065,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Inner Dragon Unbinding.md,Inner Dragon Unbinding,Spiritual Perfection
2066,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Spirit-and-Body Purification Touch.md,Spirit-and-Body Purification Touch,Perfect Reconstruction Method
2067,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Spiritual Decay.md,Spiritual Decay,Feverish Essence Infection
2068,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Citrine Poxes of Contagion Style\Spiritual Perfection.md,Spiritual Perfection,Citrine Poxes of Contagion Form
2069,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Battered by Eternity’s Tides.md,Battered by Eternity’s Tides,Emerald Gyre of Aeons Form
2070,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Doomed to Repeat.md,Doomed to Repeat,Emerald Gyre of Aeons Form
2071,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Emerald Gyre of Aeons Form.md,Emerald Gyre of Aeons Form,Striking Through Eternity
2072,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Emerald Gyre of Aeons Form.md,Emerald Gyre of Aeons Form,The Perpetual Moment
2073,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Histories Yet Unwritten.md,Histories Yet Unwritten,Lotus Labyrinth Durance
2074,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Lotus Labyrinth Durance.md,Lotus Labyrinth Durance,Doomed to Repeat
2075,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Striking Through Eternity.md,Striking Through Eternity,Futures Best Avoided
2076,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\The Moment That Is Murder.md,The Moment That Is Murder,Battered by Eternity’s Tides
2077,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\The Moment That Is Murder.md,The Moment That Is Murder,Today Is Tomorrow
2078,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\The Perpetual Moment.md,The Perpetual Moment,Then Is Now
2079,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\The Unwinding Gyre.md,The Unwinding Gyre,Lotus Labyrinth Durance
2080,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Today Is Tomorrow.md,Today Is Tomorrow,Histories Yet Unwritten
2081,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Emerald Gyre of Aeons Style\Today Is Tomorrow.md,Today Is Tomorrow,The Unwinding Gyre
2082,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\A Likeness of Absence.md,A Likeness of Absence,Ripple in the Silvered Glass
2083,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Black Shards Fall Like Ice.md,Black Shards Fall Like Ice,A Likeness of Absence
2084,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Breathing on the Black Mirror.md,Breathing on the Black Mirror,Echoes of Infinity
2085,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Draw Forth Every Shard.md,Draw Forth Every Shard,Shattered Self Duality
2086,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Echoes of Infinity.md,Echoes of Infinity,Draw Forth Every Shard
2087,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Echoes of Infinity.md,Echoes of Infinity,Splintered Ego Nemesis
2088,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Glimpse of Infinity.md,Glimpse of Infinity,Obsidian Shards of Infinity Form
2089,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Obsidian Shards of Infinity Form.md,Obsidian Shards of Infinity Form,Black Shards Fall Like Ice
2090,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Obsidian Shards of Infinity Form.md,Obsidian Shards of Infinity Form,Vanished Within the Glass
2091,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Shattered Self Duality.md,Shattered Self Duality,Glimpse of Infinity
2092,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Splintered Ego Nemesis.md,Splintered Ego Nemesis,Shattered Self Duality
2093,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Obsidian Shards of Infinity Style\Vanished Within the Glass.md,Vanished Within the Glass,Ripple in the Silvered Glass
2094,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Demesne-and-Manse Form.md,Demesne-and-Manse Form,Demesne Emulation Practice
2095,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Essence Redirection Technique.md,Essence Redirection Technique,Sequential Essence Disruption
2096,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Four Magical Materials Form.md,Four Magical Materials Form,Deadly Starmetal Offensive
2097,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Four Magical Materials Form.md,Four Magical Materials Form,Five Jade Fury
2098,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Four Magical Materials Form.md,Four Magical Materials Form,Flickering Moonsilver Approach
2099,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Four Magical Materials Form.md,Four Magical Materials Form,Orichalcum Sheathing Stance
2100,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Games of Divinity Form.md,Games of Divinity Form,God Ways
2101,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\God Ways.md,God Ways,Ways of Exaltation
2102,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Prismatic Arrangement of Creation Form.md,Prismatic Arrangement of Creation Form,Demesne-and-Manse Form
2103,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Prismatic Arrangement of Creation Form.md,Prismatic Arrangement of Creation Form,Four Magical Materials Form
2104,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Prismatic Arrangement of Creation Form.md,Prismatic Arrangement of Creation Form,Games of Divinity Form
2105,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Prismatic Arrangement of Creation Form.md,Prismatic Arrangement of Creation Form,Soul-Fire Shaper Form
2106,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Sequential Essence Disruption.md,Sequential Essence Disruption,Astrology Interruption Method
2107,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Soul-Fire Shaper Form.md,Soul-Fire Shaper Form,Essence Redirection Technique
2108,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Soul-Fire Shaper Form.md,Soul-Fire Shaper Form,Spell-Shattering Palm
2109,D:/Games Notes/Exalted Scripture Understanding\Charms\Martial Arts\Sidereal Martial Arts\Prismatic Arrangement of Creation Style\Spell-Shattering Palm.md,Spell-Shattering Palm,Sequential Essence Disruption
2110,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Angry Maiden Mantle.md,Angry Maiden Mantle,Knuckle-Cracking Stance
2111,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Angry Maiden Mantle.md,Angry Maiden Mantle,Weak-Spine Sense
2112,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Battle-Carrying Presence.md,Battle-Carrying Presence,Hero-Supporting Performance
2113,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Understanding Ecstatic Ways.md,Understanding Ecstatic Ways,Conquering Star Command
2114,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Understanding Ecstatic Ways.md,Understanding Ecstatic Ways,Wearing Red to a Wedding
2115,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Any Battles Ability\Wearing Red to a Wedding.md,Wearing Red to a Wedding,Sheathing the Crimson Blade
2116,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Ally-Concealing Arrow.md,Ally-Concealing Arrow,Hidden Arrow Tactic
2117,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Apologetic Feint.md,Apologetic Feint,Flaw-Revealing Tactic
2118,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Clay Maiden Enlightenment.md,Clay Maiden Enlightenment,Clay Maiden Form
2119,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Empty Quiver Ruse.md,Empty Quiver Ruse,Apologetic Feint
2120,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Five Seasons Approach.md,Five Seasons Approach,Strategy Without Commitment
2121,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Hidden Arrow Tactic.md,Hidden Arrow Tactic,Apologetic Feint
2122,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Hidden Arrow Tactic.md,Hidden Arrow Tactic,Misdirected Wisdom Trick
2123,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Mirrored Fate Shot.md,Mirrored Fate Shot,Flaw-Revealing Tactic
2124,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Misdirected Wisdom Trick.md,Misdirected Wisdom Trick,Flaw-Revealing Tactic
2125,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Parallax Strafing Methodology.md,Parallax Strafing Methodology,Every-Direction Arrow
2126,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Quiver-Filling Requisition.md,Quiver-Filling Requisition,Shooting Star Flare
2127,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Several Arrows of Reason.md,Several Arrows of Reason,Strange Quiver Trick
2128,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Shooting Star Flare.md,Shooting Star Flare,Strange Quiver Trick
2129,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Strange Quiver Trick.md,Strange Quiver Trick,Generalized Ammunition Technique
2130,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Strategy Without Commitment.md,Strategy Without Commitment,Parallax Strafing Methodology
2131,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Archery\Unburdened Soul Arrow.md,Unburdened Soul Arrow,Shooting Star Flare
2132,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Battlefield Decimation Technique.md,Battlefield Decimation Technique,Indiscriminate Doom Tribulation
2133,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Blood Bought With Blood.md,Blood Bought With Blood,Crimson Palm Counterstrike
2134,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Breath-Seizing Grasp.md,Breath-Seizing Grasp,Lady-or-Tiger Tactic
2135,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Crimson Palm Counterstrike.md,Crimson Palm Counterstrike,Horrific Wreath
2136,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Crimson Palm Counterstrike.md,Crimson Palm Counterstrike,Speared Boar Struggle
2137,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Dead Spouse Defense.md,Dead Spouse Defense,Sacrifice Without Regret
2138,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Drowning Maiden Enlightenment.md,Drowning Maiden Enlightenment,Drowning Maiden Form
2139,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Indiscriminate Doom Tribulation.md,Indiscriminate Doom Tribulation,Unobstructed Blow
2140,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Sacrifice Without Regret.md,Sacrifice Without Regret,Speared Boar Struggle
2141,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Sever the Thread.md,Sever the Thread,Iron Brute Fist
2142,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Someone Dies Strike.md,Someone Dies Strike,Battlefield Decimation Technique
2143,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Speared Boar Struggle.md,Speared Boar Struggle,Hostility Acceptance Technique
2144,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Unobstructed Blow.md,Unobstructed Blow,Horrific Wreath
2145,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Brawl\Wrapped Fly Embrace.md,Wrapped Fly Embrace,Lady-or-Tiger Tactic
2146,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Melee\Doom-Seeking Stroke.md,Doom-Seeking Stroke,Meditation on Violence
2147,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Melee\Fateful Exchange.md,Fateful Exchange,Harmony of Blows
2148,D:/Games Notes/Exalted Scripture Understanding\Charms\Sidereals\House of Battles\Melee\Forceful Demonstration of Error.md,Forceful Demonstration of Error,Fateful Exchange
