,path,file,prerequisite
2302,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Soul Reprisal.md,Soul Reprisal,Fugue-Empowered Other
2303,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Soul-Testing Method.md,Soul-Testing Method,Umbral Eyes Focus
2304,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Soul-Void Kata.md,Soul-Void Kata,Inverted Ego Mask
2305,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Umbral Eyes Focus.md,Umbral Eyes Focus,Quicksilver Falcon’s Eye
2306,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Unbound Social Mastery.md,Unbound Social Mastery,Understanding the Court
2307,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Understanding the Court.md,Understanding the Court,Knowing the Soul’s Price
2308,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Unimpeachable Discourse Technique.md,Unimpeachable Discourse Technique,Mastery of Small Manners
2309,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Venomous Rumors Technique.md,Venomous Rumors Technique,Understanding the Court
2310,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Viper-Scenting Method.md,Viper-Scenting Method,Motive-Discerning Technique
2311,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Wise Counsel (Flashing Soul Reform).md,Wise Counsel (Flashing Soul Reform),Effective Counterargument
2312,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Socialize\Wise-Eyed Courtier Method.md,Wise-Eyed Courtier Method,Humble Servant Approach
2313,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Blurred Form Style.md,Blurred Form Style,Invisible Statue Spirit
2314,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Dark Sentinel’s Way.md,Dark Sentinel’s Way,Guardian Fog Approach
2315,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\False Image Feint.md,False Image Feint,Vanishing From Mind’s Eye Method
2316,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Fivefold Shadow Burial.md,Fivefold Shadow Burial,Sound and Scent Banishing Attitude
2317,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Flash-Eyed Killer’s Insight.md,Flash-Eyed Killer’s Insight,Shadow Victor’s Repose
2318,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Flashing Nocturne Prana.md,Flashing Nocturne Prana,Shadow-Crossing Leap Technique
2319,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Guardian Fog Approach.md,Guardian Fog Approach,Blinding Battle Feint
2320,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Hidden Snake Recoil.md,Hidden Snake Recoil,Stalking Wolf Attitude
2321,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Invisible Statue Spirit.md,Invisible Statue Spirit,Perfect Shadow Stillness
2322,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Killing Shroud Technique.md,Killing Shroud Technique,Stalking Wolf Attitude
2323,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Mental Invisibility Technique.md,Mental Invisibility Technique,Easily-Overlooked Presence Method
2324,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Mind Shroud Meditation.md,Mind Shroud Meditation,Flash-Eyed Killer’s Insight
2325,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Shadow Replacement Technique.md,Shadow Replacement Technique,Dark Sentinel’s Way
2326,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Shadow Victor’s Repose.md,Shadow Victor’s Repose,Blinding Battle Feint
2327,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Shadow-Crossing Leap Technique.md,Shadow-Crossing Leap Technique,Smoke and Shadow Cover
2328,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Shadow-Striking Way.md,Shadow-Striking Way,Killing Shroud Technique
2329,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Smoke and Shadow Cover.md,Smoke and Shadow Cover,Dark Sentinel’s Way
2330,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Sound and Scent Banishing Attitude.md,Sound and Scent Banishing Attitude,Vanishing From Mind’s Eye Method
2331,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Stalking Shadow Spirit.md,Stalking Shadow Spirit,Perfect Shadow Stillness
2332,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Stalking Wolf Attitude.md,Stalking Wolf Attitude,Blinding Battle Feint
2333,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Sun Swallowing Practice.md,Sun Swallowing Practice,Blurred Form Style
2334,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Ten Whispers Silence Meditation.md,Ten Whispers Silence Meditation,Sound and Scent Banishing Attitude
2335,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Stealth\Vanishing From Mind’s Eye Method.md,Vanishing From Mind’s Eye Method,Mental Invisibility Technique
2336,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Ambush Predator Style.md,Ambush Predator Style,Familiar-Honing Instruction
2337,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Baara-Unleashing Technique.md,Baara-Unleashing Technique,Colossal Rampaging Beast
2338,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Beast-Mastering Behavior.md,Beast-Mastering Behavior,Spirit-Tied Pet
2339,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Bestial Traits Technique.md,Bestial Traits Technique,Spirit-Tied Pet
2340,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Colossal Rampaging Beast.md,Colossal Rampaging Beast,Deadly Predator Method
2341,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Crimson Talon Vigor.md,Crimson Talon Vigor,Force-Building Predator Style
2342,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Deadly Onslaught Coordination.md,Deadly Onslaught Coordination,Beast-Mastering Behavior
2343,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Deadly Predator Method.md,Deadly Predator Method,Saga Beast Virtue
2344,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Element-Resisting Prana.md,Element-Resisting Prana,Hardship-Surviving Mendicant Spirit
2345,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Elements-Sculpted Avatar.md,Elements-Sculpted Avatar,Element-Resisting Prana
2346,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Eye-Deceiving Camouflage.md,Eye-Deceiving Camouflage,Traceless Passage
2347,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Familiar-Honing Instruction.md,Familiar-Honing Instruction,Spirit-Tied Pet
2348,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Force-Building Predator Style.md,Force-Building Predator Style,Ambush Predator Style
2349,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Ghost Panther Slinking.md,Ghost Panther Slinking,Bestial Traits Technique
2350,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Harmony with Nature Approach.md,Harmony with Nature Approach,Hardship-Surviving Mendicant Spirit
2351,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Hide-Hardening Practice.md,Hide-Hardening Practice,Bestial Traits Technique
2352,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Life of the Aurochs.md,Life of the Aurochs,Bestial Traits Technique
2353,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Phantom-Rending Fangs.md,Phantom-Rending Fangs,Spirit-Hunting Hound
2354,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Red-Toothed Execution Order.md,Red-Toothed Execution Order,Deadly Onslaught Coordination
2355,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Riotous Cry of the Beast.md,Riotous Cry of the Beast,Red-Toothed Execution Order
2356,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Saga Beast Virtue.md,Saga Beast Virtue,Life of the Aurochs
2357,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Spirit-Hunting Hound.md,Spirit-Hunting Hound,Familiar-Honing Instruction
2358,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Spirit-Tied Pet.md,Spirit-Tied Pet,Friendship with Animals Approach
2359,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Traceless Passage.md,Traceless Passage,Unshakeable Bloodhound Technique
2360,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Trackless Region Navigation.md,Trackless Region Navigation,Hardship-Surviving Mendicant Spirit
2361,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Survival\Unshakeable Bloodhound Technique.md,Unshakeable Bloodhound Technique,Trackless Region Navigation
2362,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Angle-Tracing Edge.md,Angle-Tracing Edge,Precision of the Striking Raptor
2363,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Cascade of Cutting Terror.md,Cascade of Cutting Terror,Triple Distance Attack Technique
2364,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Crimson Razor Wind.md,Crimson Razor Wind,Observer-Deceiving Attack
2365,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Cutting Circle of Destruction.md,Cutting Circle of Destruction,Falling Icicle Strike
2366,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Dancing Steel Symphony.md,Dancing Steel Symphony,Shower of Deadly Blades
2367,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Death-Dealing Diffusion.md,Death-Dealing Diffusion,Diving Hawk Discipline
2368,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Diving Hawk Discipline.md,Diving Hawk Discipline,Spitting Hand Technique
2369,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Empty Palm Technique.md,Empty Palm Technique,Observer-Deceiving Attack
2370,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Fallen Weapon Deflection.md,Fallen Weapon Deflection,Empty Palm Technique
2371,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Falling Icicle Strike.md,Falling Icicle Strike,Mist-Gathering Practice
2372,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Fiery Solar Chakram.md,Fiery Solar Chakram,Cascade of Cutting Terror
2373,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Flashing Draw Mastery.md,Flashing Draw Mastery,Steel Storm Descending
2374,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Flying Steel Ruse.md,Flying Steel Ruse,Observer-Deceiving Attack
2375,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Joint-Wounding Attack.md,Joint-Wounding Attack,Precision of the Striking Raptor
2376,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Mist on Water Attack.md,Mist on Water Attack,Joint-Wounding Attack
2377,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Mist-Gathering Practice.md,Mist-Gathering Practice,Joint-Wounding Attack
2378,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Observer-Deceiving Attack.md,Observer-Deceiving Attack,Joint-Wounding Attack
2379,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Savage Wolf Attack.md,Savage Wolf Attack,Fallen Weapon Deflection
2380,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Shadow Thrust Spark.md,Shadow Thrust Spark,Sharp Hand Feint
2381,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Shadow Wind Slash (Shadow Wind Kill).md,Shadow Wind Slash (Shadow Wind Kill),Sharp Hand Feint
2382,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Sharp Hand Feint.md,Sharp Hand Feint,Observer-Deceiving Attack
2383,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Shower of Deadly Blades.md,Shower of Deadly Blades,Cascade of Cutting Terror
2384,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Shrike Saving Discretion.md,Shrike Saving Discretion,Swarm-Culling Instinct
2385,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Steel Storm Descending.md,Steel Storm Descending,Precision of the Striking Raptor
2386,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Swarm-Culling Instinct.md,Swarm-Culling Instinct,Flashing Draw Mastery
2387,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Thunder-Quelling Gesture.md,Thunder-Quelling Gesture,Angle-Tracing Edge
2388,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\Thrown\Whirlwind Hand of the Striker.md,Whirlwind Hand of the Striker,Diving Hawk Discipline
2389,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Battle Path Ascendant.md,Battle Path Ascendant,Ideal Battle Knowledge Prana
2390,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Battle-Visionary’s Foresight.md,Battle-Visionary’s Foresight,Transcendent Warlord’s Genius
2391,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Four Glories Meditation.md,Four Glories Meditation,General of the All-Seeing Sun
2392,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\General of the All-Seeing Sun.md,General of the All-Seeing Sun,Redoubt-Raising Gesture
2393,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Holistic Battle Understanding.md,Holistic Battle Understanding,War God Descendent
2394,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Immortal Commander’s Presence.md,Immortal Commander’s Presence,War God Descendent
2395,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Immortal Warlord’s Tactic.md,Immortal Warlord’s Tactic,Ideal Battle Knowledge Prana
2396,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\League of Iron Preparation.md,League of Iron Preparation,War God Descendent
2397,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Magnanimity of the Unstoppable Icon.md,Magnanimity of the Unstoppable Icon,Rout-Stemming Gesture
2398,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\March of the Returner.md,March of the Returner,Magnanimity of the Unstoppable Icon
2399,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\One With Five Forces.md,One With Five Forces,Four Glories Meditation
2400,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Redoubt-Raising Gesture.md,Redoubt-Raising Gesture,Holistic Battle Understanding
2401,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Rout-Stemming Gesture.md,Rout-Stemming Gesture,War God Descendent
2402,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Supremacy of the Divine Army.md,Supremacy of the Divine Army,March of the Returner
2403,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Tiger Warrior Training Technique.md,Tiger Warrior Training Technique,League of Iron Preparation
2404,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Transcendent Warlord’s Genius.md,Transcendent Warlord’s Genius,Battle Path Ascendant
2405,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Solar\War\Unstoppable Solar Conqueror.md,Unstoppable Solar Conqueror,Holistic Battle Understanding
2406,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Dragon-Blooded\Performance\Dance\Falling Leaves Sway.md,Falling Leaves Sway,Swaying Boughs Arabesque
2407,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Dragon-Blooded\Performance\Dance\Petal-Strewn Pavane.md,Petal-Strewn Pavane,Swaying Boughs Arabesque
2408,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Dragon-Blooded\Performance\Dance\Waltz of Honeyed Wine.md,Waltz of Honeyed Wine,Falling Leaves Sway
2409,C:/Users/fw314/ObsidianVaults/exalted-scripture-understanding/Charms\Dragon-Blooded\Performance\Music and Singing\Battle Anthem of Ten Thousand Dragons.md,Battle Anthem of Ten Thousand Dragons,Three-String Sword Prana
